"","AA9","AA14","AA18","AA23","AA29","NAA11","NAA12","NAA13","NAA16","NAA19"
"ITGAX",9.50250959181502,9.37248792588913,9.73231115502671,8.37172304414343,9.79676313759671,8.75260441404375,8.28718014988334,7.98461632569583,8.15244061073973,8.51949053342073
"ITGB1",10.2254329935256,10.1149907474929,10.3268832607274,10.2663351788551,11.0188154786088,9.90820595241158,9.76073410365247,8.27874896447551,7.42362682111779,10.041011372079
"JAK2",7.45534071728008,6.73736077882015,6.98809136987554,7.28559951308798,7.35471406439798,6.72252782000104,6.37815179243323,6.00519183596463,5.06656189103144,6.58389320783936
"JAK3",9.30892785227802,8.18939128578367,9.16426130071449,8.6559550760688,9.65153158215348,8.75785091331581,7.25218677575126,7.43450825072698,7.69005366212016,8.22994386372238
"CCDC178",8.73716197377079,7.29452129539932,7.39512626149338,6.83335935525033,8.44825978620817,7.08805880423633,6.42900189697324,6.03588451926549,6.00410943234271,7.04607680010125
"KIF5C",8.45737628825411,8.9136405368446,8.38065974652293,8.29168160419111,7.36953923904605,8.70840331159035,10.7562099806038,9.03864164416623,10.022914850061,9.44919244640815
"KRTAP5-9",5.55656294803352,7.51971119815162,6.0659394848662,7.57259149479785,5.04177080588251,7.82296471007831,8.19730268094345,8.18952916455368,9.48738632593004,8.79038395259352
"KRTAP10-11",8.60487831791425,11.6148337040139,9.16723282727135,11.7753816005068,5.76154271395908,12.0079663132701,13.5176833437259,12.720510922781,13.1522564128244,12.7431009738003
"KRT16",11.5823547640226,13.3345707768145,12.2968544884289,12.9515515514147,11.5881452844073,13.316788066829,13.8892114364344,13.674931755939,13.8742272784894,13.6385392683739
"THEMIS",6.3079104745586,5.39736209713736,6.69714611249183,7.0377216715231,5.84492656644046,5.78509255716983,4.69643695560116,4.69476371621906,4.71192246569944,5.38420045394134
"KRT31",11.5764741545825,13.881584844347,11.6560133076133,13.8118636923928,9.13110290991523,14.0188191011239,14.4358009320228,14.0954648002733,14.3133042514462,14.2428708486039
"KRT32",9.55369747683626,11.2214183680971,9.21875609944783,11.3693709114246,6.62763343779115,11.5327380942616,12.9578979702435,12.0788197464669,12.3922521652562,12.1388521614392
"KRT33A",11.294868212455,13.794091191351,11.148733368669,13.7583732610797,8.79556480333547,13.9608968830621,14.5429910013704,14.0435952566853,14.2216992411212,14.3555083293343
"KRT33B",9.54306692490131,12.8663100665106,9.89549390509212,12.9965734666502,5.85569745364133,13.0834103049887,13.8967265531616,13.403022692937,13.697685733833,13.4967523603331
"KRT35",10.3177009055544,12.0572779180822,9.71551464581866,12.4330886968868,4.79115769927673,12.69502644107,13.6576089665381,12.7687358219817,13.6777267152324,13.2530815960419
"KRT81",8.70272692050085,11.9110873531478,8.66302650587379,11.9247326246971,6.8461696107124,12.5522811735844,13.5834567830293,12.9066622890499,13.6408756529772,13.0804946213215
"CAPN8",8.53327029358837,10.0788606229776,8.56767125799736,9.12308982606464,6.82678488024562,10.4394637257064,11.0191921572075,10.5420383409751,10.8651487700447,10.4012827407823
"KRT82",8.85311327888982,10.9219039500865,8.52555180068597,11.1521372087966,6.49730267412738,11.5190918184717,13.0688079360666,12.1815086382961,12.8143932910558,12.0925373958503
"KRT83",8.47519334406615,10.2833229837369,7.90780774303621,11.4267808954484,6.95147807706032,11.7600482544285,13.043534878006,12.3832509726943,12.9966920784044,12.3872241206836
"KRT84",5.53051992077036,6.73242329358295,5.49421152042807,6.86834173852128,5.73242535272778,6.08199268256224,8.8761630923321,8.073548843882,8.4209267156434,7.98584920703598
"KRT85",10.8068919313072,12.9732666761759,10.5677168714659,13.0522232241723,5.61385291783909,13.2794710100265,13.9238879144218,13.4668797525183,13.6041234858868,13.5622383480715
"KRT86",11.2838921049557,13.3783971717847,11.6419100214356,13.2792020791666,9.41751373265549,13.5727563919296,14.0589436388159,13.7137769085905,13.9371584179939,13.7649816170409
"PINLYP",9.57253552506865,10.2522702209225,9.80555806007985,9.9262225214825,8.80333876554932,9.9682891588849,11.5495063059672,10.8015768601438,11.2381523359217,10.7282751304578
"LCP1",10.7636175009478,10.3365673983639,10.6639002685862,10.3242539459503,10.546812590996,10.254832298388,9.26172442652011,9.1672810405971,8.54845076826122,9.81991681904069
"LCP2",8.12125712647446,7.71466707806803,8.22352736781797,7.66580665571209,8.29184186862238,7.52856703743021,6.11069839452163,6.63179719635631,6.55850917348825,7.03551254112344
"LSAMP",7.2936023103329,6.13367491099312,7.28121265877153,7.72809602558481,8.40352132420713,7.36620638517843,6.23871751485468,5.76188696940828,5.25305817184954,6.18101007196197
"ARNTL",8.55487404550801,7.73720674777631,8.35592257677524,7.84158517011356,7.46721525459253,6.98679171933903,7.07560641447557,6.39339678117204,6.16068685242942,7.96799905870868
"LYZ",8.16445399533447,7.58822507407816,8.4501133159076,6.73838302817838,8.80952800637577,7.81385532103903,5.88393287075216,5.49372351673541,5.44133224243351,6.03788125051993
"MICB",7.51578992335,8.23066769320399,7.56441550347694,7.99913129526479,7.9903010525314,6.95972427472952,5.99922819551642,6.05681052210195,6.64891882692171,7.15716936995428
"CXCL9",11.1314232140899,11.4671371474622,10.1796633127478,11.4251031496112,8.1315451752847,8.10160787097241,5.5880014625817,6.55836009555396,6.06420989270169,8.21950842172231
"MNDA",9.11854728082258,8.91530006072897,9.42654817266269,8.53061303378278,9.14434222791906,8.45398116084759,7.4940997554499,7.9230647649407,8.13991155145863,7.9038277800409
"KLK12",5.81980440024576,7.80687378575484,6.31932482431015,6.5763112347486,6.06005677007481,7.88285930607657,8.0959381371465,7.19900633791617,8.2425491050167,7.69224664381425
"CAPN14",6.72495533089555,7.06151386704627,6.71720568672512,8.13523130141519,5.7852601609987,7.78872641492087,9.04678145197467,7.83595398618723,7.4748034116952,8.39808464755502
"MSX2",6.85367265329967,7.80736631706328,6.77643253153342,7.76689851519406,6.55344079309353,7.95325861456067,9.92239838284167,8.596878267322,9.44039191722216,8.89013913516666
"NPC1",8.85994763004936,9.40766801867034,8.67405389981894,9.03775809142562,8.9742627027789,9.19204922007257,10.8134449773356,10.2824916252082,10.4665662933231,9.59109048976503
"OAS2",8.48596908759519,8.71223308798307,9.01719653501365,8.42831592232155,9.10233517215013,8.05359827721337,7.37727991961756,7.29734760974239,7.09337740100607,8.22730179297242
"ODC1",9.03535943525984,9.84461531372366,9.19606043848149,9.65152383938516,9.28715337149901,10.0272069515709,11.4209834020445,10.3499412643119,10.2948597595384,10.2361172867902
"OGN",10.1980579000634,8.8170069084945,9.41643167336072,9.42083189177581,9.7828646126365,9.16773729849811,8.19855531610819,8.01727500712458,7.79238582309998,8.40170543897724
"CRNN",7.37473908019724,8.34440041189001,6.68529813603213,8.13484146274265,7.67437225445502,8.60499259893979,10.5255632935089,8.75029957261991,9.89520142152405,9.17254276281499
"OVOL1",7.34316017719979,8.47203118962832,7.88020033523556,7.69641045052504,6.80201306280761,8.48265382453135,10.1715614629967,8.76144143219376,8.93058176904625,9.24994686183132
"IL21R",8.57106727279985,7.4967139504843,8.02726872529683,7.455878442656,6.69596845310112,7.00715138290934,5.86540403296663,6.76841127823682,6.98256471535774,6.4247226797749
"TRAT1",7.39528150611354,6.62982839856714,7.42054565906923,7.32821395370368,6.55100314089525,7.12534624234479,4.64217673941903,5.24057054260781,4.14420759323439,6.55883396629988
"PCDH7",8.19441436435127,9.25418718543798,8.31548748927723,9.22424572984941,7.90608316135374,9.20920920603669,10.4792151605353,9.51899005538507,9.5753125174687,9.81293558001712
"SLC45A2",6.28439659179181,6.62215250129256,6.46340975490252,7.35686232560601,6.50689523829299,6.93931086077147,7.90222240739473,7.78733890071279,8.48998735053664,7.45860017090757
"LEF1",5.31385352521151,6.49295346729505,6.32722231833685,7.23948482008261,6.12546552814217,7.19227408829519,8.57062147735438,7.73085887731571,8.91843493887825,7.66099268448662
"HSPA14",7.23174272918475,8.21529833670378,7.37937567878501,7.98240861001434,7.69901439188738,8.34182166295173,9.81363049160596,8.68031121562683,9.04533154071417,9.03474814614553
"SPTBN5",8.50509607160689,9.8838612167019,8.86925945151546,9.3089623641148,7.37709225643491,9.68752394496748,10.1113625919954,10.1372993936584,10.8712650446614,9.84566725576665
"MS4A4A",7.36981499906271,7.42197418944773,6.22187271233779,5.64383061369234,6.5756672005079,5.72527404899072,4.82034079109527,4.67305561330186,5.25160089115064,5.58669884224269
"DACT1",9.60105852964292,9.25301502355396,9.2805458004764,9.62569477192125,10.3234852109396,8.96784721969864,8.50838311117819,8.28292185643656,7.6080349592406,9.45239730901437
"PDE4B",10.5310732467868,9.43397080893498,9.50002664750834,9.76399549459646,10.5920689671988,9.15022531467939,8.82108749690307,8.73854054997568,7.65839836336243,9.41202322806587
"PDGFRL",9.89615409040117,9.49762467834259,9.40472164292802,9.37309686730347,10.4560378543059,9.04657612034379,8.21992728943875,8.33939022712105,8.19234218643652,8.12744127973531
"PADI3",8.59923028149191,11.0018196456825,9.46460620515104,10.4545709239592,5.72068993076456,10.6890068229254,12.4344091680052,11.8713624508988,12.565956061762,11.7763445004811
"ATP8A2",7.39770645188213,9.93501143130408,8.29844215457425,9.40250585851321,7.00416633526208,9.08077685927672,10.2902821669641,9.66366123131339,9.89842715886897,10.4420857622928
"GALNT7",8.46998662204865,7.02040353684158,7.78261945344,7.7142436423601,8.96238155669424,7.73807139172386,5.95984410326638,6.94357563163611,5.64743624427442,7.58914388107294
"SERPINA1",8.97632649152458,11.1241239206922,9.28852371859523,10.1968181898046,8.12978907721553,10.6964983837134,12.0139453811753,10.8603309552893,11.542741261784,11.1919243684893
"PKP1",9.87367360352132,11.2168275292722,10.5435321861055,10.3761491988645,9.83321280376133,11.1395575606174,12.3815298136916,11.7493105457797,12.0007593130586,11.8441701402811
"PLEK",8.40255264980256,8.08064646651267,8.31869977269349,8.01862943615211,7.91365677788833,7.74473122232758,6.49798403063889,6.81034351940811,7.08696107897077,7.42843197439758
"PLP1",9.89550384360325,8.45646479321755,9.6029537470861,9.70476763985208,10.4767193983152,9.4895966057367,8.20208065404832,7.78283985787317,7.27671344317382,8.60629865503696
"PRRX1",8.76757374533284,8.71242039745444,8.95831358028486,8.57859205427516,9.78500165986717,8.46876549868123,7.63589913234756,6.62523544910698,6.5965280580432,8.62163278514971
"PCOTH",7.83473936551862,7.80667112404692,6.89958001402615,7.34746625130853,7.01551767049168,8.48457348150133,8.55747137960375,8.59133381866047,8.0883754232593,8.39031762974973
"SASH3",9.50437585015259,9.03171198420321,9.66220127305082,9.23854921605531,9.00864613045301,9.01781641188571,7.39741146099314,8.12966118640147,8.24008138748011,8.17229973903049
"CCHCR1",8.65818211455601,8.39878445159617,8.18624949029909,8.69937147548226,8.05957394421252,8.72311520439355,9.50906767274593,9.45817265965636,10.5590772580248,8.84544256893905
"PPARD",5.96274961622982,8.22002932116592,6.57222671868186,7.50150194227417,6.56594058840179,8.36926336724507,9.98209342685153,8.63365614226359,9.00445851466792,9.24703546617619
"BNC2",6.3058724430566,7.53808861151014,6.50360075182771,7.87810114277902,5.76965037133427,7.72243553774793,9.45975760009128,8.34876100434486,8.94563089085205,8.9517038110918
"TMEM132A",7.37235905410588,7.74540369836442,7.26555255765102,7.38746687502722,6.53772553395992,7.59330376314756,8.38316931025399,8.36243951677297,9.19560347779417,8.02021501031014
"MARCHF1",9.67686154606575,8.9770087226043,9.43956807679151,9.00526129119867,9.04626609859274,8.68192544731813,7.71177421896936,8.35079164782259,7.88356055028121,8.0313507504512
"PPP1R2",8.21558156280271,9.1983075930264,8.1950734102817,8.75888396223183,7.85903495109034,9.03111555110017,10.5417436721076,8.86228619468749,9.30008879141896,9.89484362217378
"CRYBG2",8.56802027971644,9.34894157227824,9.1583828951082,9.26229785627089,8.52498382813541,9.84667636892683,10.108330662509,10.0209587437618,10.7475442430159,9.6722477392865
"PPP2R1B",8.31135976166872,9.12992292556799,8.22566574303376,8.91580305109583,8.89096322169132,9.37277206102932,10.7425440289864,9.27416731493617,9.93784545752348,9.96863600219656
"KLHDC8A",6.09426442575318,6.31033141071003,5.83763902486767,5.64587053327618,5.89523368188278,6.31064721262587,7.92098097010615,6.8803789544569,7.69156166215816,6.83660883214322
"GPRC5D",9.09237373059229,12.2185586156224,9.30506642744524,12.2435776982471,6.63385192206485,12.5331544603081,13.5647130641656,12.6295338434661,12.7680972840938,13.1822809008649
"PRF1",9.11548359388697,8.9923286674241,9.70034211831733,9.90280429507388,9.73335558723011,8.57923236967317,7.83786227150547,8.12237187995086,8.17213121052808,8.57591111227575
"SRGN",9.30341438164206,9.0767301204407,9.09159024554069,8.83597178945113,9.3036378510536,8.4576395633165,7.85551813492184,6.44734134201839,5.68939329602654,8.31762495250632
"KIF21A",8.30965929720506,9.15583688477113,8.3044823804402,8.90405500603439,8.23206648301526,9.27980726581513,10.0945455485924,9.81816023851692,10.6643716129158,9.67663542650442
"PRKACB",8.53630554974636,8.21736561026798,8.28358881166906,8.13591205194157,9.24398605386649,8.17405168953874,7.61059450815941,6.86718286871695,6.38158160088015,8.16579597603176
"MREG",6.6874439257796,7.46428559876446,6.8762655782572,6.87147137968153,6.75889667468282,7.47757425073883,8.82511395512334,7.83724247374114,8.67981911165094,8.22315131248105
"PRKAR2B",11.4759536357813,10.3436703959376,9.81995108844133,10.1734172201776,11.6436400061314,9.65335517708731,8.652882942812,9.7138698691909,9.10835232526729,10.4900063931139
"PRKY",5.26467404548264,5.11642222173792,5.01455076136314,5.00646801639254,4.89193314334669,7.23486894627497,5.42860851929171,7.48441577741531,7.41882327531484,6.87764848448472
"CRTAM",6.83868093526977,6.61478481363187,6.27821988751334,7.10120473217261,6.00678677158657,6.14824225602462,5.40046129813088,5.27283634805205,4.93397143716959,5.96249632068825
"CLDND1",10.6357949554395,10.6916429769163,10.7612421898515,10.2462474281134,10.6664179124282,10.3459840089763,10.164643790159,8.83680936522003,7.97260498612826,10.2291587465079
"B2M",13.1653871675997,12.8882859905677,13.0350922460608,12.9817524929528,12.8893463767118,12.6566533156961,11.9206479140145,11.9127461743775,10.9057480779379,12.5380509658915
"PSMB9",10.582000227419,10.1737335851941,10.873813251021,11.164297128302,10.0771044862546,9.79642507925103,9.08620477616761,9.79470100961044,9.59580966942171,9.4411956063633
"CCNL1",8.78572986519157,8.45878760731645,9.80819674830375,8.70031842218078,8.45842355095793,8.30909630524675,8.28132064539601,6.69034887500474,5.9543700030075,8.05265391581146
"CPA6",4.60411577144559,4.59803576648122,4.21719085200099,4.58979139373607,4.19702984552278,4.47209350947201,6.84096830562916,4.96998014316781,5.98117800177709,5.05870254887502
"ADCK1",9.03894980397993,8.84290660461472,9.24677947842294,9.9506621610293,8.47741780075605,10.2501303646313,9.34103691251369,10.6210794416923,10.8027340142687,9.69806818473119
"NDRG2",9.81391701583748,9.27473126617381,9.21942227692362,9.27102758646533,9.65268285026125,8.88078187329952,8.58377756084206,7.93654805304081,6.48945107150977,9.40293138197679
"TENM2",10.1238026248147,11.2338539116515,10.3586344288295,10.8019815733107,9.11327136162249,10.9412276165623,11.9927933407511,11.1604921269071,11.3693048096243,11.5917489411953
"ZFP14",6.89934884053867,6.33801077386961,7.22297642981753,6.32495507547323,7.80348080798263,6.00726266905242,5.8507633900754,5.68272738672777,5.41338337559465,5.99509257678294
"IGDCC4",10.3282089892592,9.60768682278479,10.268658451786,9.40291782348962,10.4945593745107,10.1184671056175,8.43556048865603,8.680558252447,8.32786374202088,9.18350290214343
"KRTAP5-8",9.13236403787849,11.5065662476898,9.1941014710248,11.4290325421118,7.34838226546698,11.5059528079813,13.0628782242988,12.2841314488634,12.2393363002566,12.3802508890168
"PTPRC",9.26545860983537,8.97020813353179,9.35347358351366,8.92625626507357,8.64548383847736,8.65147705918529,6.97232181504301,7.5827736445462,6.71261962367855,8.13530211170324
"RAB3B",7.51293169587653,8.34600747671105,7.24041520324918,7.8714769639253,7.14870962190912,8.61071181049488,8.71193934137264,9.29651875677442,9.34847835798845,8.15848143047517
"PLAAT4",11.0137019500008,10.5034130759479,10.7675925442321,10.6697735379638,10.1537456601754,9.82238767756319,9.05992986596441,9.63475207964082,9.74786996461758,9.5634082307959
"RFX2",8.6112625533328,8.6576383949973,8.42536167967489,8.64109743341465,8.50482088921487,8.90948448856993,9.79332387814124,10.3896149235196,11.2264010877786,10.083724944595
"RNASE4",10.0402106015912,9.39465265165287,9.26318805498102,9.32151566798441,10.2176742363947,8.91107686870278,8.75367096189642,7.87855210188856,7.36186540526657,9.19717917713475
"APOBEC3G",10.0504528215973,9.61554350674223,9.86196026575709,10.2449107745912,9.40205420625421,9.3277185177771,8.60542297885065,8.46824660411424,8.53836151495194,9.19396418031348
"RPS4Y1",10.4221724129771,8.02101341214787,7.19358109234245,6.76190643419767,6.72547709170007,14.0197340285585,6.69538212424992,14.0704648083947,14.11077211869,13.872069106164
"S100A3",9.46903576826728,11.0900155079085,9.28813874440787,11.7621231275074,6.43924732231097,11.7802760499021,12.889947233331,12.315702227088,12.6752700759844,12.2558544951569
"S100P",10.2609310401392,11.901040012401,11.249182037417,11.6367409624737,10.2989305446818,11.4694926567422,12.695072687791,11.7018568829293,12.2327705221278,12.5280794303257
"SCN7A",10.6638555230299,9.58053352351574,10.3108380086348,10.6105195533026,11.1410427796341,10.0792862028381,9.463583288669,9.64286476253976,8.61479600521508,9.40679745534293
"CCL2",10.5288406311703,10.2441443577621,11.5356538604996,10.8509650324925,10.6690957999248,11.1699729107933,9.04965410294785,8.6194303831277,8.08472727470869,9.94054867422671
"CCL5",7.4639888048459,6.94940788537857,8.08380604573898,7.79484802247972,6.97726870700492,6.73929319549842,5.5620923991817,6.00041883774528,6.07091497771356,5.98136245853604
"CCL13",11.565411848668,11.7252319249721,11.019439465025,9.43157765046283,9.86906158333954,9.74795353492534,7.62984396120612,8.36722403282623,9.52341279481037,9.91908288175667
"CXCL11",5.72835611288608,7.48968754884243,6.18773625276351,7.3383386301455,5.36587185806079,5.23623191255455,5.29569046021787,5.23931889397053,5.33740562930606,5.84282740936674
"XCL1",7.7509407329958,8.12916769045029,7.8323626453487,7.26461611132694,7.69847662087539,6.96948349759859,5.92803481806293,6.44776615867186,6.48576930333264,6.65336883925395
"KIF13A",9.2084980169085,9.10920124215306,9.11679819848586,9.33612481729343,9.28962838000038,8.80027509300114,8.490138988169,8.61640918882834,7.4257630992195,7.70599498238232
"SELL",7.8104735534668,7.01669832069385,7.36795403912046,6.92701877188764,6.75320099607982,7.63384704572895,5.49305400859295,5.27094762663899,5.46329371919293,6.51593879296605
"OXCT2",5.52106936092337,7.16690098374911,5.98773123957191,7.04185742566195,5.69763760373537,7.31246765281515,9.29362624283963,7.6863937749104,8.46050691441279,8.3184383473442
"SAMSN1",8.43832347058937,8.27533338593368,8.31015236611038,7.44165044083928,7.30753775924109,7.76040163900001,6.1506196091948,5.85084215190443,6.10084751479706,6.81595227349291
"MS4A6A",10.8383160749964,11.376577064794,11.3393631385283,10.4290862422472,10.8079407514673,10.4511990668889,9.50242486801884,9.48993636572099,9.88346051970705,10.3711401207453
"SRSF3",10.9561325922753,10.2051463523055,10.7396999002839,10.5156893208674,10.7777922641736,10.0884236423393,10.1895512910948,9.27546925155103,8.50630068219505,9.90726309749489
"HHIP",4.97955948128628,5.54823527554681,5.16840701462256,5.13668322820937,5.20067437044465,5.60255427227036,7.0165897736458,5.85913723769895,6.71748902584341,6.15005247200894
"RGS18",7.39336831050165,7.05062491438892,8.04263046512586,7.65353028262937,8.63159819709227,6.70517134736304,5.23341205935334,5.87512390310357,5.12339953049592,6.64580927183656
"PIRT",6.60160437463765,9.0386746890328,6.90324184830887,8.67765705778816,4.97757596470633,9.14942518536899,10.9629754726927,10.085333139998,10.7578674609468,10.015767551414
"SH3GL3",7.26970617844918,8.140949460296,6.76804963991638,7.79391233251983,6.0420029407947,8.4586632838213,9.67399208537682,8.73448303110284,8.74457878296671,8.71080528005302
"TTTY15",5.16148035498014,5.03580417754401,4.96761210022917,4.99488048975389,4.90130586205992,6.78284087404333,5.02721046975687,7.00940933810934,6.37948194193286,7.38978493249228
"PLA2G2F",6.10043744864406,6.91276625532508,6.3147514075352,6.71052237439146,6.07272187340571,7.34684361986529,8.68473154424295,7.73528350128204,7.87681911538941,7.50651212075103
"NUCKS1",9.61387784959926,9.05365947849795,8.75202175580911,9.7135802508112,10.1422206433287,10.308094087739,10.1609119520182,10.9179531849434,11.6690845658231,9.90564570471027
"RMND5A",10.8535289277996,11.8318146042228,11.2343248112858,11.5262754507131,11.3612127774984,12.0151676991501,12.8780805056787,12.2079937635452,12.4585408526314,12.4320739888822
"AIDA",8.32944869000524,8.29214154091475,8.15333128555676,8.0212440045786,8.54529606377823,7.72305104579884,7.56136356572423,6.88376027173805,5.89210030334299,8.15457821904937
"BMP2",7.38595986835923,8.40931229452793,7.25588085649821,8.31539012090619,6.99367839806591,8.38419617893319,9.71836198771164,8.73955303334356,8.84717367198128,9.02662433454289
"SLC1A6",6.02349204960933,7.74890719146488,6.95385999077816,7.5363628151828,5.38764953754513,7.59060348194224,8.95807853710928,7.54922320697435,7.59501741965757,8.38477089083273
"WNK4",6.49736678834215,9.06000831497703,7.03263148264273,7.59705425417437,5.36430363917797,8.13871132547177,9.56849639078093,9.12418064761562,10.0440717293481,8.96845531977256
"KRTAP4-11",9.11844647068041,12.560549296258,9.80389927557477,12.0818287375887,7.22421494907259,12.6987716058395,13.5560337226252,12.7271021820903,12.840637253144,13.1820456208779
"BMP7",7.91162008626982,8.80472713384354,7.34904851408723,8.27217383992027,8.01400306135364,8.50671444980282,9.63794932458736,8.9801400797962,9.52607807855086,9.03585683283422
"SLN",7.86713077527575,9.3409713441319,7.74290942465389,7.91594131599316,6.13554296318467,9.25387681298832,10.5371536285747,8.70572081055154,9.92486007016473,9.75271507309009
"NR2F2",10.1984031448742,9.91383425980565,10.402078982353,9.91574138702819,11.3119243349041,10.0375723866934,9.1413936058465,8.98794312465558,7.71716468223076,9.90027351116415
"TGM3",7.98906834897557,9.47751813416143,7.31338637746087,9.05649094319446,9.39959282083592,9.82515511849232,11.1004729702221,10.2402570039508,10.9278311738126,10.4920133919512
"TJP1",8.16306146432484,9.3182952466838,8.48220495563874,8.82678286778881,8.54089980548297,9.14399098715793,10.2031363975062,9.52352891387412,10.1926646941755,9.56269016068165
"TLR3",8.57999786456476,7.94769370683034,8.74989760358198,8.61059671579742,8.30995745872716,7.78014294364889,7.26278631512613,6.50431066217603,6.59143838286066,7.64634710371372
"C1S",8.96868674294786,9.00875835938591,9.18352081264132,8.55261045027384,9.84580859275173,8.59256097630922,7.90459425522627,6.80463663820095,7.43367457492815,8.61994100785518
"KRTAP4-8",9.35707851137843,12.1147538887525,9.79589052105375,11.7142505546015,6.64726274903536,12.1905402076576,13.058041001241,12.2894117310384,12.1342178521362,12.6523042637938
"UNC5B-AS1",7.63982501148078,9.01207856835061,8.869856009738,9.0635404533584,6.94134880155888,9.11266582096128,9.39873969971866,9.59031148686016,9.67932992987844,9.05456537946428
"CCR2",8.66489470194063,7.81638017364565,8.70643139641821,7.82311048204167,8.99111367682008,7.87393849802791,6.90011599512845,7.23860248504113,6.97000527297151,7.72230335103323
"UGT8",8.73577589379383,6.47915862656255,7.06237546005327,7.64662527688844,9.1754516742232,6.9605939385394,5.67501533249966,6.41229859848973,5.97287102805975,7.14320548134169
"UTY",4.71040064003535,4.53081289906231,4.50894456472389,4.49265323061257,4.41730142975068,8.38773515621055,4.56660683238816,7.96469409611436,8.02886103488398,8.24824329406466
"VIM",8.3691491895565,7.19706260043836,8.52305903264765,7.42161467807849,7.49876097859592,7.75262050576695,6.61356257834787,6.39144383372055,6.2835882027134,6.42819401228681
"WEE1",8.17235117528872,9.08473323748685,8.9180699017875,9.45715451222693,8.98851230442382,10.4760952685949,9.97551189169298,10.7542145117264,10.3200560576053,10.017399273048
"XIST",13.4141884969854,13.1062350236804,13.2177799609254,13.1087306845427,12.8389175476762,5.13072933136353,13.0109640023797,4.90459841376133,6.97448585981514,5.37820213491138
"ZFY",4.19083269017561,4.03994535210983,4.093103417164,3.92675626506106,4.05923611469142,7.2893104537609,3.97854375982186,6.82622617709638,6.21049050069368,7.36842581147076
"ZFAND5",6.49543040651192,7.03287711828329,8.40883385412402,6.75991236716989,7.3923803650643,6.68277045377789,6.38444451473886,6.17766592654903,5.70737473689642,5.96001778733269
"OTUB2",5.91455598329321,8.83813477159756,7.60325485507584,7.87121637902444,7.35027319824125,8.7576455855815,9.92778858909763,8.94753521034274,9.28283233232358,9.24155955555343
"AUNIP",7.21514105858503,8.65738871562409,7.99765786721968,8.49318484606362,7.520544800046,8.77449241513114,9.56226884056152,8.66628182570155,8.93360798073562,9.10818583472914
"ST8SIA4",7.45848942519664,6.98922182896333,7.45199346125167,7.02274363651866,7.4507769843986,6.16513541144394,5.60068570674709,5.14327932537859,4.94747695202536,6.08413174862713
"CHAC1",6.72271302937366,9.74653437144594,7.36258287282829,9.37839798096493,6.28783080879954,10.5365873674796,12.2267626183615,10.9339306346454,11.1010749043779,11.3094158420241
"CALCB",5.15575333529826,5.31965051444883,5.25166418396531,5.68067365588686,4.6938433696233,5.75009392180771,8.20008809415424,6.19789711607138,6.19240823983274,6.45295488174848
"MCTP1",9.57659942064422,8.82820486644908,9.15321844287807,8.62610310988533,10.6265763100676,7.63721737597421,9.14396781871253,7.90200404403876,5.9215017712737,8.83242528534502
"MYH14",10.6756981497337,10.807101088287,10.1296814840073,10.8723503405016,10.1230936805048,11.1299167527614,11.8999090951284,11.7720519904813,12.4601355652628,11.3312566617497
"ATP8B4",7.57277500707169,7.35781173294844,7.10569077991793,7.61237434645806,8.60043858834725,6.66707814597799,6.1530301044061,6.53531376938194,6.46381414884201,6.97433157424552
"DOCK5",10.2740108637813,9.76519644742035,10.2961951942488,10.4951402320295,11.1063196673975,9.93902073926723,9.48368040043701,9.16404334585454,8.5466567029505,9.6751682152581
"FHOD3",8.88595480243906,9.16044873028391,8.61419534799332,9.31269346914437,8.65458138334624,9.3375603110137,10.990498132977,9.66696816001144,10.2266052959303,10.0731396019401
"EFHD1",10.7223250805778,10.505162034253,9.65547372159717,10.5586930926747,9.96421898031044,11.0272734598753,12.1486027187959,11.2395239329838,11.7342974074974,11.4711313938198
"SP6",9.25257025265527,10.6623574174918,9.59620805148057,10.4009345477634,9.08002404298251,10.9621306193366,12.1609838994626,11.0798440112263,11.4817652154329,11.3969393374654
"SLC19A3",8.7642492714425,8.50669223832832,7.79181088880054,8.25812385362375,9.84025106989299,7.32128628706581,6.87123873157404,7.68269474929381,7.0596826916131,7.54750459680759
"APOL6",9.25257181754089,8.2577591640278,8.0387222407837,8.43628696329489,9.31438112088525,7.53717514615402,6.81507732206068,7.1470423254065,7.3123707815429,7.60004215927774
"ZNRD1ASP",8.07619075815226,7.86188628320038,8.80707542182615,8.7690819463775,7.36967767455599,7.02505578637519,5.54255028044753,6.16558471005091,6.41603181744617,7.78005995446064
"FAM49A",8.08736369355983,9.53641449747377,8.09429707471771,9.22500208877322,7.21507437032941,9.84475168440803,11.4541082015471,10.1831144492995,11.1149310752035,10.7564939768746
"SLCO5A1",6.29998912084159,7.31126211074633,6.14994729519309,6.63221444468446,5.41234736137638,6.86501372796647,8.93239109811719,7.41330002465017,7.96538454116877,8.27263957016412
"NETO2",6.93495288350608,8.41956372315867,7.62435516588207,7.70546343580209,6.97899049389386,8.23346945454415,8.94681673644595,8.77078090953951,8.41459609530308,8.57847086091838
"KRTAP1-3",9.37508277197022,12.7396881811535,9.7531025469915,12.5480475608787,7.20056911444516,12.7856128182331,13.7093595586728,12.7648787908849,12.4050943671439,13.2836811173863
"KRTAP1-1",10.4950122638424,13.3935760189595,10.9130230068965,13.3065106088079,7.13689362420232,13.4360204132241,13.9565707583246,13.510325010877,13.4562373922101,13.7896517590442
